수량,중량,평균가,yyyy,mm,dd,산지_서천,산지_완도,산지_충무,산지_통영,산지_흑산도
34,1.0,9900,2021,7,17,0,0,1,0,0
4,1.0,14500,2021,8,3,0,0,1,0,0
4,1.0,16000,2021,8,20,0,0,1,0,0
13,1.0,20100,2017,1,4,0,1,0,0,0
46,1.0,18100,2017,1,5,0,1,0,0,0
1118,1.0,8200,2017,1,6,0,1,0,0,0
40,1.0,9500,2017,1,23,0,1,0,0,0
14,1.0,18100,2017,1,24,0,1,0,0,0
33,1.0,15500,2017,2,7,0,1,0,0,0
94,1.0,16400,2017,2,11,0,1,0,0,0
45,1.0,22400,2017,3,9,0,1,0,0,0
8,1.0,23100,2017,3,15,0,1,0,0,0
9,1.0,23300,2017,3,25,0,1,0,0,0
93,1.0,7600,2017,3,27,0,1,0,0,0
9,1.0,9100,2017,4,1,0,1,0,0,0
11,1.0,13800,2017,4,8,0,1,0,0,0
56,1.0,14300,2017,4,24,0,1,0,0,0
32,1.0,11000,2017,5,18,0,1,0,0,0
26,1.0,19000,2017,5,22,0,1,0,0,0
54,1.0,15500,2017,5,25,0,1,0,0,0
33,1.0,19000,2017,5,27,0,1,0,0,0
40,1.0,16300,2017,6,5,0,1,0,0,0
28,1.0,15700,2017,6,10,0,1,0,0,0
46,1.0,16400,2017,6,23,0,1,0,0,0
39,1.0,16200,2017,7,19,0,1,0,0,0
18,1.0,15500,2017,7,22,0,1,0,0,0
9,1.0,17100,2017,10,28,0,1,0,0,0
10,1.0,18000,2017,11,11,0,1,0,0,0
21,1.0,25600,2017,11,15,0,1,0,0,0
98,1.0,9500,2017,11,17,0,1,0,0,0
11,1.0,19700,2017,11,18,0,1,0,0,0
80,1.0,20000,2017,11,30,0,1,0,0,0
45,1.0,11700,2017,12,5,0,1,0,0,0
26,1.0,11100,2017,12,6,0,1,0,0,0
14,1.0,11800,2017,12,16,0,1,0,0,0
7,1.0,9900,2017,12,18,0,1,0,0,0
36,1.0,23400,2017,12,19,0,1,0,0,0
43,1.0,12800,2017,12,20,0,1,0,0,0
20,1.0,12900,2017,12,21,0,1,0,0,0
175,1.0,11800,2017,12,23,0,1,0,0,0
68,1.0,12800,2017,12,27,0,1,0,0,0
82,1.0,10100,2018,1,2,0,1,0,0,0
135,1.0,13000,2018,1,9,0,1,0,0,0
143,1.0,9100,2018,3,17,0,1,0,0,0
140,1.0,7300,2018,4,12,0,1,0,0,0
73,1.0,10600,2018,4,18,0,1,0,0,0
493,1.0,6000,2018,5,15,0,1,0,0,0
203,1.0,4800,2018,8,17,0,1,0,0,0
241,1.0,12900,2018,12,29,0,1,0,0,0
203,1.0,20500,2019,1,5,0,1,0,0,0
207,1.0,8500,2019,1,7,0,1,0,0,0
178,1.0,9100,2019,1,9,0,1,0,0,0
42,1.0,10000,2019,1,10,0,1,0,0,0
22,1.0,16800,2019,1,12,0,1,0,0,0
24,1.0,12200,2019,1,14,0,1,0,0,0
78,1.0,16000,2019,1,16,0,1,0,0,0
217,1.0,17400,2019,1,17,0,1,0,0,0
203,1.0,18100,2019,1,18,0,1,0,0,0
40,1.0,15400,2019,1,19,0,1,0,0,0
124,1.0,12300,2019,1,23,0,1,0,0,0
74,1.0,14100,2019,2,20,0,1,0,0,0
91,1.0,8400,2019,2,25,0,1,0,0,0
133,1.0,11900,2019,3,4,0,1,0,0,0
59,1.0,10000,2019,3,8,0,1,0,0,0
45,1.0,14100,2019,4,6,0,1,0,0,0
3,1.0,16000,2019,5,15,0,1,0,0,0
11,1.0,9800,2019,5,17,0,1,0,0,0
7,1.0,13600,2019,6,4,0,1,0,0,0
20,1.0,19900,2019,6,5,0,1,0,0,0
12,1.0,23900,2019,6,15,0,1,0,0,0
17,1.0,17200,2019,6,17,0,1,0,0,0
27,1.0,15200,2019,6,18,0,1,0,0,0
18,1.0,24100,2019,6,24,0,1,0,0,0
27,1.0,15300,2019,6,26,0,1,0,0,0
10,1.0,18000,2019,6,27,0,1,0,0,0
31,1.0,14800,2019,6,28,0,1,0,0,0
76,1.0,16000,2019,6,29,0,1,0,0,0
27,1.0,22000,2019,10,23,0,1,0,0,0
17,1.0,27200,2019,11,12,0,1,0,0,0
9,1.0,18700,2019,11,19,0,1,0,0,0
15,1.0,18900,2019,11,23,0,1,0,0,0
20,1.0,3700,2019,11,25,0,1,0,0,0
18,1.0,16800,2019,11,26,0,1,0,0,0
351,1.0,7200,2019,12,7,0,1,0,0,0
528,1.0,6700,2019,12,18,0,1,0,0,0
265,1.0,10100,2019,12,21,0,1,0,0,0
11,1.0,22000,2019,12,27,0,1,0,0,0
4,1.0,14500,2019,12,28,0,1,0,0,0
40,1.0,15600,2020,1,8,0,1,0,0,0
62,1.0,18900,2020,1,10,0,1,0,0,0
20,1.0,13200,2020,1,31,0,1,0,0,0
146,1.0,8000,2020,2,4,0,1,0,0,0
9,1.0,15000,2020,2,5,0,1,0,0,0
401,1.0,5400,2020,2,20,0,1,0,0,0
320,1.0,5700,2020,2,22,0,1,0,0,0
19,1.0,21000,2020,3,6,0,1,0,0,0
45,1.0,16700,2020,3,9,0,1,0,0,0
16,1.0,7700,2020,3,11,0,1,0,0,0
60,1.0,17200,2020,3,13,0,1,0,0,0
51,1.0,17800,2020,3,14,0,1,0,0,0
34,1.0,7900,2020,3,16,0,1,0,0,0
99,1.0,17500,2020,3,23,0,1,0,0,0
30,1.0,17800,2020,3,27,0,1,0,0,0
10,1.0,20000,2020,4,10,0,1,0,0,0
11,1.0,22800,2020,4,13,0,1,0,0,0
5,1.0,10200,2020,4,15,0,1,0,0,0
20,1.0,18400,2020,4,23,0,1,0,0,0
11,1.0,20000,2020,5,19,0,1,0,0,0
12,1.0,23100,2020,5,28,0,1,0,0,0
21,1.0,5000,2020,6,3,0,1,0,0,0
90,1.0,8400,2020,6,4,0,1,0,0,0
57,1.0,16900,2020,6,6,0,1,0,0,0
115,1.0,6000,2020,6,13,0,1,0,0,0
25,1.0,5500,2020,6,16,0,1,0,0,0
12,1.0,16900,2020,6,17,0,1,0,0,0
13,1.0,29100,2020,7,15,0,1,0,0,0
10,1.0,30000,2020,7,18,0,1,0,0,0
6,1.0,30000,2020,7,20,0,1,0,0,0
78,1.0,9500,2020,7,21,0,1,0,0,0
187,1.0,8700,2020,7,22,0,1,0,0,0
148,1.0,9100,2020,7,23,0,1,0,0,0
170,1.0,8700,2020,7,27,0,1,0,0,0
97,1.0,8100,2020,8,1,0,1,0,0,0
66,1.0,8100,2020,8,4,0,1,0,0,0
27,1.0,8000,2020,8,5,0,1,0,0,0
105,1.0,11000,2020,8,6,0,1,0,0,0
100,1.0,10500,2020,8,7,0,1,0,0,0
41,1.0,12500,2020,8,8,0,1,0,0,0
157,1.0,9700,2020,8,10,0,1,0,0,0
89,1.0,9700,2020,8,12,0,1,0,0,0
204,1.0,8600,2020,8,13,0,1,0,0,0
94,1.0,9400,2020,8,14,0,1,0,0,0
89,1.0,9500,2020,8,15,0,1,0,0,0
76,1.0,9800,2020,8,18,0,1,0,0,0
81,1.0,8700,2020,8,19,0,1,0,0,0
27,1.0,8000,2020,8,20,0,1,0,0,0
63,1.0,9500,2020,8,24,0,1,0,0,0
247,1.0,6700,2020,8,25,0,1,0,0,0
72,1.0,9000,2020,8,27,0,1,0,0,0
43,1.0,10400,2020,8,28,0,1,0,0,0
19,1.0,13000,2020,8,29,0,1,0,0,0
92,1.0,11000,2020,8,31,0,1,0,0,0
95,1.0,11000,2020,9,1,0,1,0,0,0
51,1.0,8700,2020,9,2,0,1,0,0,0
22,1.0,12200,2020,9,3,0,1,0,0,0
19,1.0,11000,2020,9,4,0,1,0,0,0
24,1.0,12000,2020,9,5,0,1,0,0,0
35,1.0,12700,2020,9,7,0,1,0,0,0
53,1.0,10400,2020,9,8,0,1,0,0,0
86,1.0,10300,2020,9,9,0,1,0,0,0
41,1.0,10700,2020,9,10,0,1,0,0,0
40,1.0,13000,2020,9,11,0,1,0,0,0
51,1.0,13700,2020,9,12,0,1,0,0,0
56,1.0,13100,2020,9,14,0,1,0,0,0
49,1.0,11700,2020,9,15,0,1,0,0,0
45,1.0,11700,2020,9,17,0,1,0,0,0
50,1.0,11100,2020,9,18,0,1,0,0,0
31,1.0,12900,2020,9,19,0,1,0,0,0
34,1.0,12700,2020,9,21,0,1,0,0,0
48,1.0,12600,2020,9,22,0,1,0,0,0
53,1.0,11000,2020,9,23,0,1,0,0,0
26,1.0,7700,2020,9,25,0,1,0,0,0
39,1.0,12400,2020,9,26,0,1,0,0,0
72,1.0,12300,2020,9,28,0,1,0,0,0
96,1.0,13200,2020,9,29,0,1,0,0,0
64,1.0,10100,2020,9,30,0,1,0,0,0
78,1.0,9000,2020,10,5,0,1,0,0,0
54,1.0,10600,2020,10,7,0,1,0,0,0
66,1.0,11300,2020,10,8,0,1,0,0,0
44,1.0,12100,2020,10,9,0,1,0,0,0
54,1.0,12400,2020,10,10,0,1,0,0,0
70,1.0,11100,2020,10,12,0,1,0,0,0
32,1.0,10800,2020,10,13,0,1,0,0,0
41,1.0,3000,2020,10,14,0,1,0,0,0
43,1.0,10500,2020,10,20,0,1,0,0,0
28,1.0,11500,2020,10,22,0,1,0,0,0
39,1.0,10800,2020,11,16,0,1,0,0,0
64,1.0,12900,2020,11,28,0,1,0,0,0
2,1.0,13000,2020,12,3,0,1,0,0,0
5,1.0,20900,2020,12,4,0,1,0,0,0
10,1.0,16100,2020,12,5,0,1,0,0,0
10,1.0,16800,2020,12,8,0,1,0,0,0
3,1.0,25000,2020,12,16,0,1,0,0,0
11,1.0,14200,2020,12,31,0,1,0,0,0
20,1.0,10300,2021,1,6,0,1,0,0,0
308,1.0,11000,2021,1,7,0,1,0,0,0
270,1.0,14200,2021,1,9,0,1,0,0,0
126,1.0,14500,2021,1,11,0,1,0,0,0
13,1.0,20700,2021,1,13,0,1,0,0,0
203,1.0,21100,2021,1,16,0,1,0,0,0
38,1.0,16400,2021,1,19,0,1,0,0,0
337,1.0,11100,2021,1,23,0,1,0,0,0
75,1.0,15400,2021,1,27,0,1,0,0,0
106,1.0,17700,2021,1,28,0,1,0,0,0
204,1.0,14100,2021,1,29,0,1,0,0,0
30,1.0,16500,2021,1,30,0,1,0,0,0
3,1.0,15000,2021,3,18,0,1,0,0,0
19,1.0,20200,2021,3,27,0,1,0,0,0
266,1.0,11700,2021,4,3,0,1,0,0,0
12,1.0,28100,2021,4,7,0,1,0,0,0
9,1.0,21900,2021,5,21,0,1,0,0,0
43,1.0,17700,2021,6,24,0,1,0,0,0
8,1.0,18000,2021,7,1,0,1,0,0,0
75,1.0,7700,2021,7,6,0,1,0,0,0
5,1.0,24600,2021,11,16,0,1,0,0,0
11,1.0,26100,2021,11,17,0,1,0,0,0
6,1.0,28200,2021,11,19,0,1,0,0,0
8,1.0,25200,2021,11,29,0,1,0,0,0
18,1.0,26900,2021,12,1,0,1,0,0,0
10,1.0,25800,2021,12,2,0,1,0,0,0
8,1.0,18900,2021,12,8,0,1,0,0,0
7,1.0,26200,2021,12,10,0,1,0,0,0
4,1.0,15000,2021,12,11,0,1,0,0,0
2,1.0,22000,2021,12,15,0,1,0,0,0
4,1.0,19000,2017,4,15,1,0,0,0,0
14,1.0,10000,2017,4,26,1,0,0,0,0
90,1.0,9500,2017,5,1,1,0,0,0,0
52,1.0,5700,2017,5,11,1,0,0,0,0
59,1.0,7900,2017,5,16,1,0,0,0,0
19,1.0,8600,2017,5,17,1,0,0,0,0
18,1.0,8100,2017,5,19,1,0,0,0,0
132,1.0,8300,2017,5,22,1,0,0,0,0
48,1.0,7900,2017,5,29,1,0,0,0,0
44,1.0,8100,2017,6,3,1,0,0,0,0
24,1.0,9000,2017,6,7,1,0,0,0,0
13,1.0,5000,2017,6,9,1,0,0,0,0
8,1.0,9800,2017,6,12,1,0,0,0,0
25,1.0,12400,2017,6,14,1,0,0,0,0
10,1.0,9800,2017,6,30,1,0,0,0,0
4,1.0,22800,2017,7,5,1,0,0,0,0
7,1.0,15000,2017,9,2,1,0,0,0,0
1,1.0,8000,2017,10,26,1,0,0,0,0
16,1.0,11000,2018,4,12,1,0,0,0,0
75,1.0,10000,2018,5,2,1,0,0,0,0
70,1.0,8300,2018,5,12,1,0,0,0,0
174,1.0,10900,2018,5,15,1,0,0,0,0
33,1.0,9700,2018,5,16,1,0,0,0,0
50,1.0,8100,2018,5,17,1,0,0,0,0
60,1.0,8200,2018,5,21,1,0,0,0,0
17,1.0,9800,2018,5,23,1,0,0,0,0
4,1.0,10500,2018,5,24,1,0,0,0,0
22,1.0,12700,2018,5,26,1,0,0,0,0
8,1.0,12400,2018,5,31,1,0,0,0,0
19,1.0,12600,2018,6,4,1,0,0,0,0
12,1.0,13700,2018,6,14,1,0,0,0,0
6,1.0,13000,2018,6,30,1,0,0,0,0
3,1.0,13000,2018,7,7,1,0,0,0,0
2,1.0,25000,2018,9,28,1,0,0,0,0
1,1.0,12000,2018,10,10,1,0,0,0,0
24,1.0,14900,2018,10,11,1,0,0,0,0
2,1.0,16000,2018,10,17,1,0,0,0,0
3,1.0,11000,2018,10,18,1,0,0,0,0
7,1.0,16900,2018,10,25,1,0,0,0,0
6,1.0,15400,2019,4,13,1,0,0,0,0
84,1.0,7200,2019,5,8,1,0,0,0,0
35,1.0,12000,2019,6,5,1,0,0,0,0
12,1.0,15500,2019,6,6,1,0,0,0,0
21,1.0,11400,2019,6,7,1,0,0,0,0
42,1.0,11000,2019,6,8,1,0,0,0,0
17,1.0,8500,2019,6,10,1,0,0,0,0
36,1.0,13100,2019,6,15,1,0,0,0,0
12,1.0,8500,2019,6,17,1,0,0,0,0
31,1.0,10700,2019,6,18,1,0,0,0,0
2,1.0,11000,2019,6,19,1,0,0,0,0
4,1.0,11900,2019,6,22,1,0,0,0,0
12,1.0,11600,2019,6,24,1,0,0,0,0
8,1.0,22000,2019,6,28,1,0,0,0,0
4,1.0,8300,2019,9,27,1,0,0,0,0
2,1.0,17000,2020,4,30,1,0,0,0,0
105,1.0,8000,2020,5,11,1,0,0,0,0
13,1.0,7100,2020,5,15,1,0,0,0,0
16,1.0,8000,2020,5,18,1,0,0,0,0
64,1.0,7500,2020,5,19,1,0,0,0,0
23,1.0,12300,2020,5,20,1,0,0,0,0
53,1.0,8300,2020,5,22,1,0,0,0,0
45,1.0,9200,2020,5,23,1,0,0,0,0
18,1.0,10600,2020,5,28,1,0,0,0,0
16,1.0,16100,2020,5,29,1,0,0,0,0
32,1.0,13400,2020,5,30,1,0,0,0,0
25,1.0,12400,2020,6,3,1,0,0,0,0
43,1.0,10700,2020,6,5,1,0,0,0,0
67,1.0,10500,2020,6,8,1,0,0,0,0
43,1.0,13800,2020,6,9,1,0,0,0,0
11,1.0,6100,2020,6,10,1,0,0,0,0
4,1.0,17100,2020,6,11,1,0,0,0,0
11,1.0,13100,2020,6,13,1,0,0,0,0
16,1.0,14900,2020,6,20,1,0,0,0,0
12,1.0,17400,2020,6,24,1,0,0,0,0
5,1.0,6000,2020,7,1,1,0,0,0,0
55,1.0,8300,2020,10,30,1,0,0,0,0
22,1.0,20500,2020,11,16,1,0,0,0,0
62,1.0,5100,2020,11,17,1,0,0,0,0
58,1.0,19800,2020,11,21,1,0,0,0,0
21,1.0,15500,2020,11,27,1,0,0,0,0
2,1.0,18000,2020,12,18,1,0,0,0,0
112,1.0,19900,2021,1,25,1,0,0,0,0
106,1.0,19900,2021,2,1,1,0,0,0,0
15,1.0,17600,2021,4,17,1,0,0,0,0
63,1.0,8400,2021,4,28,1,0,0,0,0
55,1.0,9400,2021,4,29,1,0,0,0,0
76,1.0,11900,2021,5,1,1,0,0,0,0
79,1.0,16800,2021,5,3,1,0,0,0,0
64,1.0,17700,2021,5,4,1,0,0,0,0
50,1.0,16100,2021,5,7,1,0,0,0,0
86,1.0,13900,2021,5,10,1,0,0,0,0
138,1.0,13400,2021,5,11,1,0,0,0,0
197,1.0,14500,2021,5,12,1,0,0,0,0
11,1.0,16300,2021,5,13,1,0,0,0,0
46,1.0,16800,2021,5,14,1,0,0,0,0
60,1.0,19400,2021,5,15,1,0,0,0,0
101,1.0,13400,2021,5,17,1,0,0,0,0
69,1.0,17100,2021,5,19,1,0,0,0,0
90,1.0,15700,2021,5,20,1,0,0,0,0
23,1.0,19000,2021,5,22,1,0,0,0,0
138,1.0,13600,2021,5,24,1,0,0,0,0
79,1.0,11900,2021,5,25,1,0,0,0,0
77,1.0,12400,2021,5,26,1,0,0,0,0
32,1.0,13000,2021,5,27,1,0,0,0,0
24,1.0,15400,2021,5,28,1,0,0,0,0
118,1.0,17700,2021,5,29,1,0,0,0,0
67,1.0,14700,2021,5,31,1,0,0,0,0
78,1.0,14600,2021,6,1,1,0,0,0,0
42,1.0,14100,2021,6,2,1,0,0,0,0
43,1.0,16300,2021,6,3,1,0,0,0,0
35,1.0,16600,2021,6,4,1,0,0,0,0
38,1.0,24500,2021,6,5,1,0,0,0,0
12,1.0,15100,2021,6,7,1,0,0,0,0
51,1.0,15700,2021,6,8,1,0,0,0,0
38,1.0,15800,2021,6,9,1,0,0,0,0
37,1.0,14500,2021,6,11,1,0,0,0,0
26,1.0,16000,2021,6,12,1,0,0,0,0
7,1.0,8000,2021,6,15,1,0,0,0,0
32,1.0,21100,2021,6,19,1,0,0,0,0
8,1.0,15700,2021,6,21,1,0,0,0,0
9,1.0,18500,2021,6,25,1,0,0,0,0
110,1.0,7400,2021,7,3,1,0,0,0,0
2,1.0,25000,2021,9,6,1,0,0,0,0
3,1.0,27000,2021,9,14,1,0,0,0,0
2,1.0,14000,2021,11,23,1,0,0,0,0
3,1.0,10000,2021,12,8,1,0,0,0,0
11,1.0,23000,2021,12,20,1,0,0,0,0
2,1.0,8000,2021,12,29,1,0,0,0,0
358,1.0,8600,2017,3,2,0,0,0,0,1
374,1.0,8800,2017,3,9,0,0,0,0,1
104,1.0,10200,2017,3,17,0,0,0,0,1
84,1.0,12500,2017,3,18,0,0,0,0,1
169,1.0,8100,2017,4,3,0,0,0,0,1
14,1.0,7500,2017,4,6,0,0,0,0,1
90,1.0,8000,2017,4,10,0,0,0,0,1
84,1.0,6100,2017,4,29,0,0,0,0,1
158,1.0,13000,2017,6,30,0,0,0,0,1
183,1.0,5700,2017,7,5,0,0,0,0,1
70,1.0,6000,2017,7,28,0,0,0,0,1
220,1.0,8000,2017,8,21,0,0,0,0,1
328,1.0,7700,2017,8,22,0,0,0,0,1
458,1.0,7400,2017,8,23,0,0,0,0,1
224,1.0,7500,2017,8,24,0,0,0,0,1
71,1.0,9100,2017,8,25,0,0,0,0,1
317,1.0,9300,2017,8,30,0,0,0,0,1
212,1.0,16900,2017,10,9,0,0,0,0,1
144,1.0,10100,2017,10,10,0,0,0,0,1
35,1.0,5500,2017,10,20,0,0,0,0,1
103,1.0,6300,2017,10,23,0,0,0,0,1
409,1.0,12600,2017,11,17,0,0,0,0,1
260,1.0,7600,2017,11,18,0,0,0,0,1
115,1.0,8000,2017,11,22,0,0,0,0,1
181,1.0,8300,2017,11,24,0,0,0,0,1
127,1.0,8400,2017,11,25,0,0,0,0,1
294,1.0,9400,2017,12,4,0,0,0,0,1
845,1.0,8800,2017,12,16,0,0,0,0,1
254,1.0,7000,2017,12,18,0,0,0,0,1
147,1.0,8700,2017,12,19,0,0,0,0,1
210,1.0,11500,2017,12,26,0,0,0,0,1
67,1.0,11300,2017,12,27,0,0,0,0,1
333,1.0,10000,2017,12,29,0,0,0,0,1
30,1.0,8200,2017,12,30,0,0,0,0,1
437,1.0,7300,2018,1,2,0,0,0,0,1
35,1.0,8800,2018,1,3,0,0,0,0,1
118,1.0,8200,2018,1,4,0,0,0,0,1
275,1.0,5300,2018,1,5,0,0,0,0,1
565,1.0,9400,2018,1,6,0,0,0,0,1
60,1.0,6900,2018,1,9,0,0,0,0,1
51,1.0,6900,2018,1,11,0,0,0,0,1
36,1.0,4000,2018,1,12,0,0,0,0,1
58,1.0,9800,2018,1,13,0,0,0,0,1
44,1.0,6800,2018,1,15,0,0,0,0,1
49,1.0,5500,2018,1,17,0,0,0,0,1
72,1.0,9300,2018,1,18,0,0,0,0,1
89,1.0,6000,2018,1,19,0,0,0,0,1
88,1.0,6600,2018,1,20,0,0,0,0,1
80,1.0,6200,2018,1,23,0,0,0,0,1
49,1.0,6000,2018,1,24,0,0,0,0,1
133,1.0,6500,2018,1,25,0,0,0,0,1
71,1.0,7300,2018,1,26,0,0,0,0,1
87,1.0,7500,2018,1,27,0,0,0,0,1
88,1.0,7000,2018,1,30,0,0,0,0,1
67,1.0,7500,2018,1,31,0,0,0,0,1
87,1.0,7700,2018,2,1,0,0,0,0,1
166,1.0,7900,2018,2,3,0,0,0,0,1
36,1.0,5800,2018,2,6,0,0,0,0,1
523,1.0,4500,2018,2,24,0,0,0,0,1
31,1.0,5800,2018,3,1,0,0,0,0,1
284,1.0,6700,2018,3,17,0,0,0,0,1
320,1.0,8100,2018,6,9,0,0,0,0,1
284,1.0,12700,2018,7,10,0,0,0,0,1
195,1.0,13000,2018,8,30,0,0,0,0,1
132,1.0,23200,2018,9,21,0,0,0,0,1
15,1.0,19700,2018,9,27,0,0,0,0,1
95,1.0,10400,2018,9,29,0,0,0,0,1
171,1.0,16900,2018,11,5,0,0,0,0,1
326,1.0,20200,2018,11,21,0,0,0,0,1
154,1.0,13200,2018,11,24,0,0,0,0,1
143,1.0,12300,2018,12,12,0,0,0,0,1
200,1.0,3200,2019,4,15,0,0,0,0,1
333,1.0,3100,2019,4,16,0,0,0,0,1
125,1.0,7100,2019,9,7,0,0,0,0,1
30,1.0,15000,2019,9,10,0,0,0,0,1
28,1.0,15800,2019,11,15,0,0,0,0,1
102,1.0,16300,2019,11,22,0,0,0,0,1
376,1.0,4500,2019,12,7,0,0,0,0,1
188,1.0,6600,2019,12,10,0,0,0,0,1
1208,1.0,8000,2019,12,12,0,0,0,0,1
608,1.0,8900,2019,12,14,0,0,0,0,1
515,1.0,6800,2019,12,16,0,0,0,0,1
237,1.0,9100,2019,12,17,0,0,0,0,1
472,1.0,3400,2019,12,24,0,0,0,0,1
62,1.0,3000,2020,1,18,0,0,0,0,1
658,1.0,5600,2020,2,8,0,0,0,0,1
69,1.0,11900,2020,2,13,0,0,0,0,1
291,1.0,7600,2020,3,13,0,0,0,0,1
167,1.0,11800,2020,7,10,0,0,0,0,1
170,1.0,13000,2020,7,24,0,0,0,0,1
143,1.0,12500,2020,7,27,0,0,0,0,1
409,1.0,8700,2020,8,11,0,0,0,0,1
42,1.0,13500,2020,10,5,0,0,0,0,1
421,1.0,9500,2020,11,21,0,0,0,0,1
195,1.0,19300,2020,12,24,0,0,0,0,1
190,1.0,20000,2020,12,25,0,0,0,0,1
272,1.0,13800,2020,12,29,0,0,0,0,1
151,1.0,16400,2021,4,2,0,0,0,0,1
358,1.0,14400,2021,9,20,0,0,0,0,1
61,1.0,21100,2021,9,24,0,0,0,0,1
134,1.0,15100,2021,10,15,0,0,0,0,1
31,1.0,24200,2021,11,4,0,0,0,0,1
212,1.0,10800,2021,11,25,0,0,0,0,1
